origen_id,destino_id,distancia_km,tiempo_min
109,50,12.591370000000001,22.523000000000003
109,51,106.58821,120.74666666666667
109,52,25.02373,26.203166666666668
109,53,117.46423,77.14566666666666
109,54,31.791619999999998,30.2325
109,55,42.60059,53.01533333333334
109,56,81.74553,60.772666666666666
109,57,69.82135000000001,52.36466666666667
109,58,116.15391000000001,75.20566666666667
109,59,57.68191,51.84983333333333
109,60,70.11933,46.211
109,61,70.28727,68.29983333333332
109,62,23.24774,26.058666666666667
109,63,11.87852,18.002833333333335
109,64,60.86151,49.088
109,65,111.76072,77.87683333333332
109,66,107.75192,73.648
109,67,37.657830000000004,35.420833333333334
109,68,61.684940000000005,55.913333333333334
109,69,63.441449999999996,47.93233333333333
109,70,104.88136999999999,109.16066666666667
109,71,25.96811,34.4805
109,72,86.3763,57.827
109,73,31.87476,27.5315
109,74,49.00234,44.17633333333333
109,75,15.12481,22.63566666666667
109,76,51.39984,39.251999999999995
109,77,108.42899,74.5155
109,78,65.07169999999999,75.78883333333333
109,79,74.73466,69.423
109,80,43.12482,40.6625
109,81,93.06374000000001,79.6645
109,82,67.79113000000001,46.888333333333335
109,83,81.61957000000001,80.32549999999999
109,84,20.41651,29.775166666666667
109,85,79.03273,60.40866666666667
109,86,13.09002,16.449166666666667
109,87,128.71191000000002,81.37666666666668
109,88,49.6426,39.91833333333333
109,89,108.0343,72.27533333333334
109,90,16.40455,30.594333333333335
109,91,8.957379999999999,14.391
109,92,101.20605,97.47583333333334
109,93,26.60866,28.762999999999998
109,94,12.54441,18.218166666666665
109,95,106.33682,76.87049999999999
109,96,43.84355,42.89483333333333
109,97,9.25597,16.158666666666665
109,98,20.590919999999997,24.322166666666664
109,99,29.63273,26.9875
109,100,13.14591,24.797
109,101,50.541599999999995,47.80083333333334
109,102,84.65782,70.26950000000001
109,103,22.16078,29.936
109,104,43.938669999999995,57.284
109,105,29.578400000000002,34.776666666666664
109,106,28.184150000000002,31.192166666666665
109,107,5.27187,12.579666666666666
109,108,4.3375900000000005,7.840999999999999
109,109,0.0,0.0
109,110,2.50332,5.388333333333334
109,111,3.3918000000000004,5.2585
109,112,4.91368,10.711333333333332
109,113,5.63753,11.359666666666667
109,114,6.8325,12.187333333333333
109,115,2.04499,3.656
109,116,8.42895,12.828833333333334
109,117,214.20329999999998,144.06766666666667
109,118,109.90886,72.29716666666667
109,119,250.16008,163.4875
109,120,135.78409,86.173
109,121,93.85159,65.057
110,0,15.39998,16.034
110,1,10.18666,15.785666666666666
110,2,95.85663000000001,62.19233333333333
110,3,107.83778,122.12216666666667
110,4,26.20616,32.7225
110,5,14.00341,19.456500000000002
110,6,21.65536,28.183
110,7,52.230779999999996,48.5585
110,8,13.46135,24.375666666666667
110,9,98.51192999999999,85.11583333333333
110,10,72.59582,66.07083333333334
110,11,20.615099999999998,33.5665
110,12,43.44997,33.33266666666667
110,13,35.81563,40.419333333333334
110,14,43.819089999999996,51.83633333333333
110,15,129.74566000000002,91.96283333333334
110,16,27.536830000000002,33.254666666666665
110,17,24.75284,32.2125
110,18,13.87232,26.4255
110,19,28.39481,34.35316666666667
110,20,28.692619999999998,36.433166666666665
110,21,53.81408999999999,39.72633333333333
110,22,12.521370000000001,23.4665
110,23,68.27323,48.270833333333336
110,24,35.58504,43.73716666666667
110,25,82.57175,60.434999999999995
110,26,34.57482,26.175333333333334
110,27,40.229459999999996,38.32833333333333
110,28,121.8683,84.18866666666666
110,29,40.59769,51.62483333333333
110,30,12.95241,27.136333333333333
110,31,10.727709999999998,20.2345
110,32,42.877660000000006,40.599666666666664
110,33,77.68342,73.1555
110,34,82.03285000000001,94.03283333333334
110,35,87.25858,82.528
110,36,19.007240000000003,31.747333333333334
110,37,81.37538,70.0205
110,38,48.2179,41.98966666666667
